Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Sezione;Tipologia;Componente;Tipo Elemento;Check
  100;PC            ;22                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_22_0E_5
  100;PC            ;23                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_23_0E_5
  100;PC            ;24                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_24_0E_5
  100;PC            ;25                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_25_0E_5
  100;PC            ;26                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_26_0E_5
  100;PC            ;27                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_27_0E_5
  100;PC            ;28                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_28_0E_5
  100;PC            ;29                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_29_0E_5
  100;PC            ;30                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_30_0E_5
  100;PC            ;31                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_31_0E_5
  100;PC            ;32                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_32_0E_5
  100;PC            ;33                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_33_0E_5
  100;PC            ;34                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_34_0E_5
  100;PC            ;35                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_35_0E_5
  100;PC            ;36                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_36_0E_5
  100;PC            ;37                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_37_0E_5
  100;PC            ;38                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_38_0E_5
  100;PC            ;39                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_39_0E_5
  100;PC            ;40                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_40_0E_5
  100;PC            ;41                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_41_0E_5
  100;PC            ;42                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;PCS          ;PC_42_0E_5
  100;PD            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PD_01_1E_5
  100;PD            ;03                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PD_03_2E_5
  100;PE            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PE_01_1E_5
  100;PE            ;03                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PE_03_2E_5
  100;PF            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PF_01_1E_5
  100;PF            ;04                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PF_04_2E_5
  100;PG            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PG_01_1E_5
  100;PG            ;04                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PG_04_2E_5
  100;PH            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PH_01_1E_5
  100;PH            ;05                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PH_05_2E_5
  100;PI            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PI_01_1E_5
  100;PI            ;05                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PI_05_2E_5
  100;PJ            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PJ_01_1E_5
  100;PJ            ;06                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PJ_06_2E_5
  100;PK            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PK_01_1E_5
  100;PK            ;06                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PK_06_2E_5
  100;PL            ;00                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_01_6
  100;PL            ;00                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_02_6
  100;PL            ;00                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_03_6
  100;PL            ;00                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_04_6
  100;PL            ;00                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_05_6
  100;PL            ;00                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_06_6
  100;PL            ;00                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_07_6
  100;PL            ;00                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_08_6
  100;PL            ;00                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_00_09_6
  100;PL            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PL_01_1E_5
  100;PL            ;07                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PL_07_3E_5
  100;PL            ;C1                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_01_6
  100;PL            ;C1                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_02_6
  100;PL            ;C1                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_03_6
  100;PL            ;C1                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_04_6
  100;PL            ;C1                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_05_6
  100;PL            ;C1                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_06_6
  100;PL            ;C1                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_07_6
  100;PL            ;C1                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_08_6
  100;PL            ;C1                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_C1_09_6
  100;PL            ;C1                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_10_6
  100;PL            ;C1                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_11_6
  100;PL            ;C1                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C1_12_6
  100;PL            ;C2                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C2_01_6
  100;PL            ;C2                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C2_02_6
  100;PL            ;C2                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C2_03_6
  100;PL            ;C2                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C2_04_6
  100;PL            ;C2                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C2_05_6
  100;PL            ;C2                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C2_06_6
  100;PL            ;C2                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C2_07_6
  100;PL            ;C2                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C2_08_6
  100;PL            ;C2                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_C2_09_6
  100;PL            ;C3                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C3_01_6
  100;PL            ;C3                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C3_02_6
  100;PL            ;C3                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C3_03_6
  100;PL            ;C3                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C3_04_6
  100;PL            ;C3                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C3_05_6
  100;PL            ;C3                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C3_06_6
  100;PL            ;C3                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C3_07_6
  100;PL            ;C3                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_C3_09_6
  100;PL            ;C4                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C4_01_6
  100;PL            ;C4                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C4_02_6
  100;PL            ;C4                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C4_03_6
  100;PL            ;C4                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C4_04_6
  100;PL            ;C4                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C4_05_6
  100;PL            ;C4                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C4_06_6
  100;PL            ;C4                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C4_07_6
  100;PL            ;C4                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_C4_09_6
  100;PL            ;C5                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PL_C5_01_6
  100;PL            ;C5                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_C5_09_6
  100;PL            ;C6                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_C6_09_6
  100;PL            ;C7                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PL_C7_09_6
  100;PL            ;IL                   ;00                   ;Z-RES;E;5       ;0000   ;51       ;5150      ;             ;PL_IL_00_5
  100;PL            ;N0                   ;00                   ;Z-RES;E;6       ;0000   ;51       ;5190      ;             ;PL_N0_00_6
  100;PL            ;N0                   ;0E                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;             ;PL_N0_0E_5
  100;PL            ;N0                   ;WE                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;             ;PL_N0_WE_5
  100;PL            ;N0                   ;ZE                   ;Z-RES;E;5       ;0000   ;51       ;5190      ;             ;PL_N0_ZE_5
  100;PM            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PM_01_1E_5
  100;PM            ;07                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PM_07_3E_5
  100;PM            ;P1                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_01_6
  100;PM            ;P1                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_02_6
  100;PM            ;P1                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_03_6
  100;PM            ;P1                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_04_6
  100;PM            ;P1                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_05_6
  100;PM            ;P1                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_06_6
  100;PM            ;P1                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_07_6
  100;PM            ;P1                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_08_6
  100;PM            ;P1                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_09_6
  100;PM            ;P1                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_10_6
  100;PM            ;P1                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_11_6
  100;PM            ;P1                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P1_12_6
  100;PM            ;P2                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_01_6
  100;PM            ;P2                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_02_6
  100;PM            ;P2                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_03_6
  100;PM            ;P2                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_04_6
  100;PM            ;P2                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_05_6
  100;PM            ;P2                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_06_6
  100;PM            ;P2                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_07_6
  100;PM            ;P2                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_08_6
  100;PM            ;P2                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_09_6
  100;PM            ;P2                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_10_6
  100;PM            ;P2                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_11_6
  100;PM            ;P2                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P2_12_6
  100;PM            ;P3                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P3_01_6
  100;PM            ;P3                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P3_02_6
  100;PM            ;P3                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P3_03_6
  100;PM            ;P3                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P3_04_6
  100;PM            ;P3                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P3_05_6
  100;PM            ;P3                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P3_06_6
  100;PM            ;P3                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P3_07_6
  100;PM            ;P4                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P4_01_6
  100;PM            ;P4                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P4_02_6
  100;PM            ;P4                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P4_03_6
  100;PM            ;P4                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P4_04_6
  100;PM            ;P4                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P4_05_6
  100;PM            ;P4                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P4_06_6
  100;PM            ;P4                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P4_07_6
  100;PM            ;P5                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P5_01_6
  100;PM            ;P6                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P6_01_6
  100;PM            ;P7                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P7_01_6
  100;PM            ;P8                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P8_01_6
  100;PM            ;P9                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_P9_01_6
  100;PM            ;PA                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PA_01_6
  100;PM            ;PB                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PB_01_6
  100;PM            ;PC                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PC_01_6
  100;PM            ;PD                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PD_01_6
  100;PM            ;PE                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PE_01_6
  100;PM            ;PF                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PF_01_6
  100;PM            ;PG                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PG_01_6
  100;PM            ;PH                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PH_01_6
  100;PM            ;PI                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PI_01_6
  100;PM            ;PJ                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PJ_01_6
  100;PM            ;PK                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PK_01_6
  100;PM            ;PL                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PL_01_6
  100;PM            ;PM                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PM_01_6
  100;PM            ;PN                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PN_01_6
  100;PM            ;PO                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PO_01_6
  100;PM            ;PP                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PM_PP_01_6
  100;PM            ;WS                   ;00                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PM_WS_00_6
  100;PN            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PN_01_1E_5
  100;PN            ;08                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PN_08_3E_5
  100;PN            ;12                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PN_12_3E_5
  100;PO            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PO_01_1E_5
  100;PO            ;08                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PO_08_3E_5
  100;PP            ;01                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PP_01_1E_5
  100;PP            ;09                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PP_09_3E_5
  100;PP            ;WS                   ;00                   ;Z-RES;E;6       ;0000   ;51       ;5150      ;             ;PP_WS_00_6
  100;PQ            ;09                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PQ_09_3E_5
  100;PR            ;10                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PR_10_3E_5
  100;PR            ;MV                   ;1E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_1E_5
  100;PR            ;MV                   ;2E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_2E_5
  100;PR            ;MV                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_3E_5
  100;PR            ;MV                   ;4E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_4E_5
  100;PR            ;MV                   ;5E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_5E_5
  100;PR            ;MV                   ;6E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_6E_5
  100;PR            ;MV                   ;7E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_7E_5
  100;PR            ;MV                   ;8E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_8E_5
  100;PR            ;MV                   ;9E                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_9E_5
  100;PR            ;MV                   ;AE                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_AE_5
  100;PR            ;MV                   ;BE                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_BE_5
  100;PR            ;MV                   ;CE                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_CE_5
  100;PR            ;MV                   ;DE                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_DE_5
  100;PR            ;MV                   ;EE                   ;Z-RES;E;5       ;0000   ;51       ;5140      ;             ;PR_MV_EE_5
  100;PS            ;10                   ;3E                   ;Z-RES;E;5       ;0000   ;51       ;5180      ;             ;PS_10_3E_5
  100;PS            ;P1                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_01_6
  100;PS            ;P1                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_02_6
  100;PS            ;P1                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_03_6
  100;PS            ;P1                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_04_6
  100;PS            ;P1                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_05_6
  100;PS            ;P1                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_06_6
  100;PS            ;P1                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_07_6
  100;PS            ;P1                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_08_6
  100;PS            ;P1                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_09_6
  100;PS            ;P1                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_10_6
  100;PS            ;P1                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_11_6
  100;PS            ;P1                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P1_12_6
  100;PS            ;P2                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_01_6
  100;PS            ;P2                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_02_6
  100;PS            ;P2                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_03_6
  100;PS            ;P2                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_04_6
  100;PS            ;P2                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_05_6
  100;PS            ;P2                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_06_6
  100;PS            ;P2                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_07_6
  100;PS            ;P2                   ;08                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_08_6
  100;PS            ;P2                   ;09                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_09_6
  100;PS            ;P2                   ;10                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_10_6
  100;PS            ;P2                   ;11                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_11_6
  100;PS            ;P2                   ;12                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P2_12_6
  100;PS            ;P3                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P3_01_6
  100;PS            ;P3                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P3_02_6
  100;PS            ;P3                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P3_03_6
  100;PS            ;P3                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P3_04_6
  100;PS            ;P3                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P3_05_6
  100;PS            ;P3                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P3_06_6
  100;PS            ;P3                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P3_07_6
  100;PS            ;P4                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P4_01_6
  100;PS            ;P4                   ;02                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P4_02_6
  100;PS            ;P4                   ;03                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P4_03_6
  100;PS            ;P4                   ;04                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P4_04_6
  100;PS            ;P4                   ;05                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P4_05_6
  100;PS            ;P4                   ;06                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P4_06_6
  100;PS            ;P4                   ;07                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P4_07_6
  100;PS            ;P5                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P5_01_6
  100;PS            ;P6                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P6_01_6
  100;PS            ;P7                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P7_01_6
  100;PS            ;P8                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P8_01_6
  100;PS            ;P9                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_P9_01_6
  100;PS            ;PA                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PA_01_6
  100;PS            ;PB                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PB_01_6
  100;PS            ;PC                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PC_01_6
  100;PS            ;PD                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PD_01_6
  100;PS            ;PE                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PE_01_6
  100;PS            ;PF                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PF_01_6
  100;PS            ;PG                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PG_01_6
  100;PS            ;PH                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PH_01_6
  100;PS            ;PI                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PI_01_6
  100;PS            ;PJ                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PJ_01_6
  100;PS            ;PK                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PK_01_6
  100;PS            ;PL                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PL_01_6
  100;PS            ;PM                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PM_01_6
  100;PS            ;PN                   ;01                   ;Z-RES;E;6       ;0000   ;51       ;5180      ;             ;PS_PN_01_6
