Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Tipo ogg.;Prof.cat.;Codice attività Addizionale;Documento PM;Check
  100;LV            ;BE                   ;                     ;Z-RES;E;4       ;FL_LVSECT ;FL00000E ;                           ;            ;LV_BE_4
  100;LV            ;CE                   ;                     ;Z-RES;E;4       ;FL_LVSECT ;FL00000E ;                           ;            ;LV_CE_4
  100;LV            ;DE                   ;                     ;Z-RES;E;4       ;FL_LVSECT ;FL00000E ;                           ;            ;LV_DE_4
  100;LV            ;EE                   ;                     ;Z-RES;E;4       ;FL_LVSECT ;FL00000E ;                           ;            ;LV_EE_4
  100;LV            ;SU                   ;00                   ;Z-RES;E;6       ;FL_SUBST  ;FL00000E ;                           ;            ;LV_SU_00_6
  100;M1            ;1T                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;M1_1T_0A_5
  100;M1            ;M1                   ;1T                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M1_M1_1T_6
  100;M1            ;MA                   ;1M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M1_MA_1M_6
  100;M1            ;MA                   ;2M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M1_MA_2M_6
  100;M1            ;MA                   ;3M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M1_MA_3M_6
  100;M1            ;MA                   ;5M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M1_MA_5M_6
  100;M1            ;MA                   ;7M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M1_MA_7M_6
  100;M1            ;MA                   ;9M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M1_MA_9M_6
  100;M1            ;MA                   ;BM                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M1_MA_BM_6
  100;M2            ;M1                   ;1T                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M2_M1_1T_6
  100;M2            ;MA                   ;1M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M2_MA_1M_6
  100;M2            ;MA                   ;2M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M2_MA_2M_6
  100;M3            ;MA                   ;1M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M3_MA_1M_6
  100;M3            ;MA                   ;2M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M3_MA_2M_6
  100;M4            ;MA                   ;1M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M4_MA_1M_6
  100;M4            ;MA                   ;2M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M4_MA_2M_6
  100;M5            ;M1                   ;1T                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M5_M1_1T_6
  100;M5            ;MA                   ;1M                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M5_MA_1M_6
  100;M6            ;M1                   ;1T                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;M6_M1_1T_6
  100;MA            ;1M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_1M_0A_5
  100;MA            ;2M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_2M_0A_5
  100;MA            ;3M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_3M_0A_5
  100;MA            ;4M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_4M_0A_5
  100;MA            ;5M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_5M_0A_5
  100;MA            ;6M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_6M_0A_5
  100;MA            ;7M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_7M_0A_5
  100;MA            ;8M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_8M_0A_5
  100;MA            ;9M                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_9M_0A_5
  100;MA            ;AM                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_AM_0A_5
  100;MA            ;BM                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_BM_0A_5
  100;MA            ;CM                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_CM_0A_5
  100;MA            ;DM                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_DM_0A_5
  100;MA            ;EM                   ;0A                   ;Z-RES;E;5       ;FL_MVSECT ;FL00000E ;                           ;            ;MA_EM_0A_5
  100;MC            ;CL                   ;00                   ;Z-RES;E;5       ;FL_POWLINE;FL00000E ;                           ;            ;MC_CL_00_5
  100;ME            ;SA                   ;00                   ;Z-RES;E;6       ;FL_AUXSYST;FL00000E ;                           ;            ;ME_SA_00_6
  100;ME            ;SA                   ;0E                   ;Z-RES;E;5       ;FL_AUXSYST;FL00000E ;                           ;            ;ME_SA_0E_5
  100;ME            ;SU                   ;00                   ;Z-RES;E;6       ;FL_SUBST  ;FL00000E ;                           ;            ;ME_SU_00_6
  100;MI            ;ZZ                   ;0E                   ;Z-RES;E;5       ;FL_OTHER  ;FL00000E ;                           ;            ;MI_ZZ_0E_5
  100;MR            ;OC                   ;00                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;MR_OC_00_5
  100;MS            ;C0                   ;01                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C0_01_6
  100;MS            ;C0                   ;02                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C0_02_6
  100;MS            ;C0                   ;03                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C0_03_6
  100;MS            ;C0                   ;04                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C0_04_6
  100;MS            ;C0                   ;05                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C0_05_6
  100;MS            ;C0                   ;06                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C0_06_6
  100;MS            ;C0                   ;07                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C0_07_6
  100;MS            ;C0                   ;08                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C0_08_6
  100;MS            ;C1                   ;01                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_01_6
  100;MS            ;C1                   ;02                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_02_6
  100;MS            ;C1                   ;03                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_03_6
  100;MS            ;C1                   ;04                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_04_6
  100;MS            ;C1                   ;05                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_05_6
  100;MS            ;C1                   ;06                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_06_6
  100;MS            ;C1                   ;07                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_07_6
  100;MS            ;C1                   ;08                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_08_6
  100;MS            ;C1                   ;09                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_09_6
  100;MS            ;C1                   ;10                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_10_6
  100;MS            ;C1                   ;11                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_11_6
  100;MS            ;C1                   ;12                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C1_12_6
  100;MS            ;C2                   ;01                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_01_6
  100;MS            ;C2                   ;02                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_02_6
  100;MS            ;C2                   ;03                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_03_6
  100;MS            ;C2                   ;04                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_04_6
  100;MS            ;C2                   ;05                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_05_6
  100;MS            ;C2                   ;06                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_06_6
  100;MS            ;C2                   ;07                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_07_6
  100;MS            ;C2                   ;08                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_08_6
  100;MS            ;C2                   ;09                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_09_6
  100;MS            ;C2                   ;10                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_10_6
  100;MS            ;C2                   ;11                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_11_6
  100;MS            ;C2                   ;12                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C2_12_6
  100;MS            ;C3                   ;01                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_01_6
  100;MS            ;C3                   ;02                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_02_6
  100;MS            ;C3                   ;03                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_03_6
  100;MS            ;C3                   ;04                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_04_6
  100;MS            ;C3                   ;05                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_05_6
  100;MS            ;C3                   ;06                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_06_6
  100;MS            ;C3                   ;07                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_07_6
  100;MS            ;C3                   ;08                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_08_6
  100;MS            ;C3                   ;09                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_09_6
  100;MS            ;C3                   ;10                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_10_6
  100;MS            ;C3                   ;11                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_11_6
  100;MS            ;C3                   ;12                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C3_12_6
  100;MS            ;C4                   ;01                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_01_6
  100;MS            ;C4                   ;02                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_02_6
  100;MS            ;C4                   ;03                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_03_6
  100;MS            ;C4                   ;04                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_04_6
  100;MS            ;C4                   ;05                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_05_6
  100;MS            ;C4                   ;06                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_06_6
  100;MS            ;C4                   ;07                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_07_6
  100;MS            ;C4                   ;08                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_08_6
  100;MS            ;C4                   ;09                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_09_6
  100;MS            ;C4                   ;10                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_10_6
  100;MS            ;C4                   ;11                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C4_11_6
  100;MS            ;C5                   ;01                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_01_6
  100;MS            ;C5                   ;02                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_02_6
  100;MS            ;C5                   ;03                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_03_6
  100;MS            ;C5                   ;05                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_05_6
  100;MS            ;C5                   ;06                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_06_6
  100;MS            ;C5                   ;07                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_07_6
  100;MS            ;C5                   ;08                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_08_6
  100;MS            ;C5                   ;09                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_09_6
  100;MS            ;C5                   ;10                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C5_10_6
  100;MS            ;C6                   ;02                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C6_02_6
  100;MS            ;C6                   ;03                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C6_03_6
  100;MS            ;C6                   ;05                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C6_05_6
  100;MS            ;C6                   ;06                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C6_06_6
  100;MS            ;C6                   ;07                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C6_07_6
  100;MS            ;C6                   ;08                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C6_08_6
  100;MS            ;C6                   ;09                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C6_09_6
  100;MS            ;C6                   ;10                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C6_10_6
  100;MS            ;C7                   ;09                   ;Z-RES;E;6       ;FL_AUT&CON;FL00000E ;                           ;            ;MS_C7_09_6
  100;MV            ;1E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_1E_4
  100;MV            ;2E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_2E_4
  100;MV            ;3E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_3E_4
  100;MV            ;4E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_4E_4
  100;MV            ;5E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_5E_4
  100;MV            ;6E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_6E_4
  100;MV            ;7E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_7E_4
  100;MV            ;8E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_8E_4
  100;MV            ;9E                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_9E_4
  100;MV            ;AE                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_AE_4
  100;MV            ;BE                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_BE_4
  100;MV            ;CE                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_CE_4
  100;MV            ;DE                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_DE_4
  100;MV            ;EE                   ;                     ;Z-RES;E;4       ;FL_MVSECT ;FL00000E ;                           ;            ;MV_EE_4
  100;MV            ;SU                   ;00                   ;Z-RES;E;6       ;FL_SUBST  ;FL00000E ;                           ;            ;MV_SU_00_6
  100;N0            ;00                   ;0E                   ;Z-RES;E;5       ;FL_AUT&CON;FL00000E ;                           ;            ;N0_00_0E_5
  100;N0            ;0E                   ;                     ;Z-RES;E;4       ;FL_AUT&CON;FL00000E ;                           ;            ;N0_0E_4
  100;N1            ;00                   ;0E                   ;Z-RES;E;5       ;FL_AUT&CON;FL00000E ;                           ;            ;N1_00_0E_5
  100;N2            ;00                   ;0E                   ;Z-RES;E;5       ;FL_AUT&CON;FL00000E ;                           ;            ;N2_00_0E_5
  100;OC            ;00                   ;                     ;Z-RES;E;4       ;FL_INFRAST;FL00000E ;                           ;            ;OC_00_4
  100;OC            ;1M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_1M_0A_5
  100;OC            ;1T                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_1T_0A_5
  100;OC            ;2M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_2M_0A_5
  100;OC            ;3M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_3M_0A_5
  100;OC            ;4M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_4M_0A_5
  100;OC            ;5M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_5M_0A_5
  100;OC            ;6M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_6M_0A_5
  100;OC            ;7M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_7M_0A_5
  100;OC            ;8M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_8M_0A_5
  100;OC            ;9M                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_9M_0A_5
  100;OC            ;AM                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_AM_0A_5
  100;OC            ;BM                   ;0A                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;OC_BM_0A_5
  100;OC            ;C1                   ;01                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_01_6
  100;OC            ;C1                   ;02                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_02_6
  100;OC            ;C1                   ;03                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_03_6
  100;OC            ;C1                   ;04                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_04_6
  100;OC            ;C1                   ;05                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_05_6
  100;OC            ;C1                   ;06                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_06_6
  100;OC            ;C1                   ;07                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_07_6
  100;OC            ;C1                   ;08                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_08_6
  100;OC            ;C1                   ;09                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_09_6
  100;OC            ;C1                   ;10                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_10_6
  100;OC            ;C1                   ;11                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_11_6
  100;OC            ;C1                   ;12                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C1_12_6
  100;OC            ;C2                   ;01                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_01_6
  100;OC            ;C2                   ;02                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_02_6
  100;OC            ;C2                   ;03                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_03_6
  100;OC            ;C2                   ;04                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_04_6
  100;OC            ;C2                   ;05                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_05_6
  100;OC            ;C2                   ;06                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_06_6
  100;OC            ;C2                   ;07                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_07_6
  100;OC            ;C2                   ;08                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_08_6
  100;OC            ;C2                   ;09                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C2_09_6
  100;OC            ;C3                   ;01                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_01_6
  100;OC            ;C3                   ;02                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_02_6
  100;OC            ;C3                   ;03                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_03_6
  100;OC            ;C3                   ;04                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_04_6
  100;OC            ;C3                   ;05                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_05_6
  100;OC            ;C3                   ;06                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_06_6
  100;OC            ;C3                   ;07                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_07_6
  100;OC            ;C3                   ;08                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_08_6
  100;OC            ;C3                   ;09                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C3_09_6
  100;OC            ;C4                   ;01                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_01_6
  100;OC            ;C4                   ;02                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_02_6
  100;OC            ;C4                   ;03                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_03_6
  100;OC            ;C4                   ;04                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_04_6
  100;OC            ;C4                   ;05                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_05_6
  100;OC            ;C4                   ;06                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_06_6
  100;OC            ;C4                   ;07                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_07_6
  100;OC            ;C4                   ;08                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_08_6
  100;OC            ;C4                   ;09                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C4_09_6
  100;OC            ;C5                   ;01                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_01_6
  100;OC            ;C5                   ;02                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_02_6
  100;OC            ;C5                   ;03                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_03_6
  100;OC            ;C5                   ;04                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_04_6
  100;OC            ;C5                   ;05                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_05_6
  100;OC            ;C5                   ;06                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_06_6
  100;OC            ;C5                   ;07                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_07_6
  100;OC            ;C5                   ;08                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_08_6
  100;OC            ;C5                   ;09                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C5_09_6
  100;OC            ;C6                   ;01                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_01_6
  100;OC            ;C6                   ;02                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_02_6
  100;OC            ;C6                   ;03                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_03_6
  100;OC            ;C6                   ;04                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_04_6
  100;OC            ;C6                   ;05                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_05_6
  100;OC            ;C6                   ;06                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_06_6
  100;OC            ;C6                   ;07                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_07_6
  100;OC            ;C6                   ;08                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_08_6
  100;OC            ;C6                   ;09                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C6_09_6
  100;OC            ;C7                   ;01                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_01_6
  100;OC            ;C7                   ;02                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_02_6
  100;OC            ;C7                   ;03                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_03_6
  100;OC            ;C7                   ;04                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_04_6
  100;OC            ;C7                   ;05                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_05_6
  100;OC            ;C7                   ;06                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_06_6
  100;OC            ;C7                   ;07                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_07_6
  100;OC            ;C7                   ;08                   ;Z-RES;E;6       ;FL_INFRAST;FL00000E ;                           ;            ;OC_C7_08_6
